Date,Price,Open,High,Low,Vol.,Change %
25-Apr-18,8873.10,9645.00,9753.10,8768.10,395.67K,-0.08
24-Apr-18,9645.30,8952.70,9734.80,8937.00,260.79K,0.08
23-Apr-18,8952.80,8809.30,9001.00,8785.30,147.54K,0.02
22-Apr-18,8806.70,8923.60,9022.30,8766.50,161.89K,-0.01
21-Apr-18,8923.10,8867.00,9027.70,8614.50,206.01K,0.01
20-Apr-18,8867.00,8292.30,8926.20,8224.50,225.96K,0.07
19-Apr-18,8290.80,8179.00,8303.70,8126.70,155.08K,0.01
18-Apr-18,8178.40,7908.50,8227.60,7895.30,163.26K,0.03
17-Apr-18,7908.60,8070.00,8171.70,7852.80,162.59K,-0.02
16-Apr-18,8070.00,8362.20,8412.90,7908.50,197.70K,-0.04
15-Apr-18,8363.60,8004.60,8411.50,8004.60,160.26K,0.04
14-Apr-18,8004.40,7891.10,8180.20,7839.30,164.71K,0.01
13-Apr-18,7887.40,7926.90,8228.00,7756.60,296.95K,0.00
12-Apr-18,7926.60,6963.30,8009.60,6779.30,398.30K,0.14
11-Apr-18,6962.10,6855.60,6988.60,6818.40,142.07K,0.02
10-Apr-18,6854.80,6782.60,6899.50,6671.60,134.23K,0.01
9-Apr-18,6781.90,7035.70,7192.50,6633.20,241.19K,-0.04
8-Apr-18,7030.50,6905.90,7113.40,6903.90,132.51K,0.02
7-Apr-18,6905.70,6624.50,7071.90,6616.10,177.10K,0.04
6-Apr-18,6624.30,6783.70,6859.70,6523.40,174.90K,-0.02
5-Apr-18,6782.00,6808.70,6918.20,6592.50,221.70K,0.00
4-Apr-18,6808.90,7423.80,7432.90,6726.90,239.51K,-0.08
3-Apr-18,7424.20,7067.20,7519.30,7032.90,230.80K,0.05
2-Apr-18,7068.40,6825.40,7121.30,6787.60,199.31K,0.04
1-Apr-18,6825.20,6939.10,7047.70,6460.10,257.53K,-0.02
31-Mar-18,6938.20,6856.50,7221.50,6804.90,245.30K,0.01
30-Mar-18,6853.70,7132.40,7288.10,6603.80,417.31K,-0.04
29-Mar-18,7129.20,7955.20,7980.70,6954.90,348.75K,-0.10
28-Mar-18,7954.90,7803.00,8110.40,7754.50,167.36K,0.02
27-Mar-18,7801.70,8146.50,8218.30,7760.60,223.10K,-0.04
26-Mar-18,8143.50,8474.00,8515.70,7865.90,247.18K,-0.04
25-Mar-18,8473.20,8549.10,8679.00,8392.20,149.52K,-0.01
24-Mar-18,8547.40,8917.30,9008.80,8523.60,177.43K,-0.04
23-Mar-18,8916.80,8725.30,8917.00,8305.60,210.11K,0.02
22-Mar-18,8726.20,8903.70,9096.20,8499.10,223.01K,-0.02
21-Mar-18,8905.90,8912.40,9173.40,8775.10,218.19K,0.00
20-Mar-18,8912.60,8614.10,9039.60,8326.80,253.44K,0.03
19-Mar-18,8616.80,8200.90,8698.30,8127.70,316.96K,0.05
18-Mar-18,8201.20,7873.20,8283.60,7323.30,348.02K,0.04
17-Mar-18,7874.90,8198.00,8344.80,7760.20,208.05K,-0.05
16-Mar-18,8289.20,8264.30,8604.80,7929.10,236.13K,0.00
15-Mar-18,8264.40,8210.20,8427.00,7691.70,326.53K,0.01
14-Mar-18,8210.60,9154.90,9353.40,7958.50,305.45K,-0.10
13-Mar-18,9154.90,9138.70,9482.00,8875.10,239.46K,0.00
12-Mar-18,9137.40,9535.80,9892.20,8804.10,257.91K,-0.04
11-Mar-18,9529.60,8732.20,9719.60,8516.40,266.59K,0.09
10-Mar-18,8762.00,9216.20,9500.00,8691.10,198.73K,-0.05
9-Mar-18,9217.00,9301.90,9420.50,8351.00,371.46K,-0.01
8-Mar-18,9300.00,9910.70,10109.00,9037.00,256.26K,-0.06
7-Mar-18,9902.90,10779.00,10899.00,9422.10,284.54K,-0.07
6-Mar-18,10675.10,11314.20,11316.40,10412.00,230.65K,-0.06
5-Mar-18,11330.60,11415.70,11506.90,11281.20,162.11K,-0.01
4-Mar-18,11416.50,11402.80,11490.30,10878.40,156.40K,0.00
3-Mar-18,11402.30,10822.50,11420.70,9585.50,172.20K,0.05
2-Mar-18,10827.70,10904.50,11167.00,10677.10,201.69K,-0.01
1-Mar-18,10904.50,10335.10,11047.80,10248.70,188.77K,0.06
28-Feb-18,10333.90,10584.40,11070.70,10303.40,215.22K,-0.02
27-Feb-18,10594.40,10287.80,10867.20,10120.50,202.58K,0.03
26-Feb-18,10285.10,9590.90,10378.40,9410.30,235.94K,0.07
25-Feb-18,9585.20,9703.10,9860.30,9330.10,196.49K,-0.01
24-Feb-18,9704.30,10163.80,10506.10,9394.50,239.16K,-0.05
23-Feb-18,10170.40,9840.60,10419.10,9597.80,271.50K,0.03
22-Feb-18,9841.70,10470.10,10930.20,9743.90,316.63K,-0.06
21-Feb-18,10473.00,11240.90,11289.70,10252.20,327.14K,-0.07
20-Feb-18,11238.70,11169.70,11791.50,11119.90,267.56K,0.01
19-Feb-18,11169.40,10396.60,11250.50,10324.80,215.20K,0.07
18-Feb-18,10398.80,11073.70,11271.60,10137.20,288.91K,-0.06
17-Feb-18,11073.50,10177.30,11095.90,10070.90,224.76K,0.09
16-Feb-18,10178.70,10031.30,10294.30,9707.70,206.44K,0.01
15-Feb-18,10037.30,9475.60,10206.80,9348.50,291.28K,0.06
14-Feb-18,9476.30,8542.60,9500.00,8541.60,246.88K,0.11
13-Feb-18,8539.20,8906.20,8942.70,8378.00,195.87K,-0.04
12-Feb-18,8903.50,8083.60,8984.90,8083.60,238.67K,0.10
11-Feb-18,8081.90,8559.70,8564.20,7843.70,236.20K,-0.06
10-Feb-18,8559.60,8697.30,9066.60,8172.20,263.53K,-0.02
9-Feb-18,8699.80,8163.60,8735.60,7784.60,233.94K,0.07
8-Feb-18,8164.20,7595.10,8489.90,7595.10,296.10K,0.08
7-Feb-18,7594.70,7693.80,8536.50,7196.60,445.62K,-0.01
6-Feb-18,7701.20,6939.30,7896.20,5996.60,886.88K,0.11
5-Feb-18,6938.50,8220.80,8383.20,6651.90,593.89K,-0.16
4-Feb-18,8222.20,9241.50,9382.10,7932.10,280.94K,-0.11
3-Feb-18,9241.10,8894.40,9506.90,8249.30,248.71K,0.04
2-Feb-18,8893.20,9179.80,9201.40,7915.80,519.40K,-0.03
1-Feb-18,9181.10,10266.20,10303.00,8789.20,358.40K,-0.11
31-Jan-18,10265.40,10166.30,10397.70,9742.20,208.47K,0.01
30-Jan-18,10166.00,11244.50,11277.20,9917.70,264.72K,-0.10
29-Jan-18,11244.80,11794.90,11888.10,11119.00,137.42K,-0.05
28-Jan-18,11795.10,11471.20,12112.70,11433.30,154.63K,0.03
27-Jan-18,11467.50,11118.00,11621.70,10908.40,163.49K,0.03
26-Jan-18,11118.10,11203.10,11655.30,10389.40,253.91K,-0.01
25-Jan-18,11203.00,11439.90,11740.90,10983.80,181.81K,-0.02
24-Jan-18,11452.30,10899.40,11549.50,10584.50,136.06K,0.05
23-Jan-18,10903.20,10869.00,11438.00,10056.60,188.37K,0.00
22-Jan-18,10864.80,11597.50,11970.90,10136.80,201.73K,-0.06
21-Jan-18,11594.90,12857.10,12860.20,11164.50,206.96K,-0.10
20-Jan-18,12858.90,11579.20,13082.20,11567.30,143.90K,0.11
19-Jan-18,11580.20,11229.60,11973.20,10901.50,170.74K,0.03
18-Jan-18,11245.40,11202.00,12004.70,10660.20,242.45K,0.00
17-Jan-18,11192.30,11357.70,11769.60,9271.30,361.80K,-0.01
16-Jan-18,11362.00,13704.40,13711.00,10050.70,317.10K,-0.17
15-Jan-18,13697.50,13695.50,14396.60,13475.40,73.27K,0.00
14-Jan-18,13695.20,14291.90,14446.10,13094.70,85.12K,-0.04
13-Jan-18,14292.20,13896.00,14640.70,13888.20,61.14K,0.03
12-Jan-18,13886.70,13529.20,14176.40,13410.00,82.37K,0.03
11-Jan-18,13535.40,15046.70,15109.10,13048.30,167.81K,-0.10
10-Jan-18,15043.00,14778.50,15045.40,13613.10,87.07K,0.02
9-Jan-18,14778.50,14976.20,15324.60,14613.40,71.40K,-0.01
8-Jan-18,14976.20,16228.30,16302.90,13902.30,142.45K,-0.08
7-Jan-18,16228.20,17174.50,17184.80,15791.10,79.01K,-0.06
6-Jan-18,17172.30,16954.80,17252.80,16286.60,83.93K,0.01
5-Jan-18,16954.80,15180.10,17126.90,14832.40,141.96K,0.12
4-Jan-18,15180.10,15156.50,15408.70,14244.70,110.97K,0.00
3-Jan-18,15156.60,14754.10,15435.00,14579.70,106.54K,0.03
2-Jan-18,14754.10,13444.90,15306.10,12934.20,137.73K,0.10
1-Jan-18,13444.90,13850.50,13921.50,12877.70,78.43K,-0.03
31-Dec-17,13850.40,12532.40,14241.80,12359.40,111.27K,0.11
30-Dec-17,12531.50,14392.10,14461.50,11962.10,182.07K,-0.13
29-Dec-17,14392.60,14398.50,15109.80,13951.10,118.88K,0.00
28-Dec-17,14398.70,15416.30,15505.50,13466.10,170.37K,-0.07
27-Dec-17,15416.60,15757.00,16514.60,14534.70,138.71K,-0.02
26-Dec-17,15756.60,13830.20,16094.70,13748.50,143.14K,0.14
25-Dec-17,13833.50,13790.00,14467.40,13010.70,107.48K,0.00
24-Dec-17,13790.00,14396.60,14413.70,12166.50,182.42K,-0.04
23-Dec-17,14396.50,13665.00,15493.20,13356.10,170.17K,0.05
22-Dec-17,13665.00,15632.10,15823.70,10875.70,466.98K,-0.13
21-Dec-17,15632.10,16461.10,17301.80,14953.00,163.74K,-0.05
20-Dec-17,16462.00,17521.70,17813.60,15642.70,227.68K,-0.06
19-Dec-17,17523.70,18971.20,19022.00,16812.80,174.54K,-0.08
18-Dec-17,18972.30,19065.70,19221.10,18114.40,139.25K,0.00
17-Dec-17,19065.70,19346.60,19870.60,18750.90,117.41K,-0.01
16-Dec-17,19345.50,17594.10,19587.70,17318.50,112.17K,0.10
15-Dec-17,17604.80,16467.90,17987.00,16442.20,153.65K,0.07
14-Dec-17,16467.90,16286.80,16941.10,16023.60,107.92K,0.01
13-Dec-17,16286.80,17083.90,17268.00,15669.90,155.41K,-0.05
12-Dec-17,17083.90,16733.30,17560.70,16254.50,132.85K,0.02
11-Dec-17,16732.50,15060.50,17399.20,15024.60,159.73K,0.11
10-Dec-17,15059.60,14840.00,15783.20,13031.00,201.62K,0.01
9-Dec-17,14843.40,16048.20,16313.20,13151.50,181.98K,-0.08
8-Dec-17,16047.60,16868.00,17294.80,13906.10,286.76K,-0.05
7-Dec-17,16850.30,13750.10,16879.30,13401.60,297.11K,0.23
6-Dec-17,13749.60,11667.10,13843.20,11661.80,191.58K,0.18
5-Dec-17,11667.10,11624.40,11901.90,11486.10,89.69K,0.00
4-Dec-17,11623.90,11244.20,11624.60,10917.80,93.17K,0.03
3-Dec-17,11246.20,10912.70,11851.10,10578.40,122.13K,0.03
2-Dec-17,10912.70,10861.50,11175.20,10715.50,86.83K,0.00
1-Dec-17,10861.50,9947.10,10942.80,9420.90,131.92K,0.09
30-Nov-17,9946.80,9848.00,10689.10,9023.80,187.01K,0.01
29-Nov-17,9837.90,9906.00,11417.80,8938.70,233.33K,-0.01
28-Nov-17,9906.00,9732.60,9969.60,9638.20,87.76K,0.02
27-Nov-17,9733.20,9318.40,9733.60,9316.80,106.90K,0.04
26-Nov-17,9318.40,8754.60,9474.60,8746.60,85.89K,0.06
25-Nov-17,8754.70,8203.50,8762.00,8153.70,84.67K,0.07
24-Nov-17,8200.80,8013.40,8332.90,7900.20,73.00K,0.02
23-Nov-17,8013.40,8234.50,8266.50,8012.40,68.01K,-0.03
22-Nov-17,8234.50,8099.90,8304.40,8091.60,65.81K,0.02
21-Nov-17,8100.00,8245.90,8368.40,7819.10,115.45K,-0.02
20-Nov-17,8244.70,8042.60,8294.10,7947.30,75.70K,0.03
19-Nov-17,8042.60,7781.00,8100.90,7675.40,68.62K,0.03
18-Nov-17,7780.90,7700.00,7857.50,7458.90,74.38K,0.01
17-Nov-17,7700.00,7853.70,8000.20,7534.70,117.35K,-0.02
16-Nov-17,7853.70,7283.00,7964.60,7119.20,133.94K,0.08
15-Nov-17,7283.20,6597.10,7330.10,6596.90,131.12K,0.10
14-Nov-17,6597.10,6522.50,6728.60,6419.20,96.50K,0.01
13-Nov-17,6522.50,5878.10,6760.10,5828.30,178.34K,0.11
12-Nov-17,5878.10,6339.90,6490.50,5493.60,269.83K,-0.07
11-Nov-17,6339.90,6565.80,6821.50,6197.90,135.72K,-0.03
10-Nov-17,6565.80,7129.60,7319.00,6406.00,222.00K,-0.08
9-Nov-17,7129.60,7444.40,7457.10,7040.80,126.77K,-0.04
8-Nov-17,7444.40,7102.20,7869.10,7027.00,220.22K,0.05
7-Nov-17,7102.80,6959.30,7222.40,6957.80,101.05K,0.02
6-Nov-17,6959.20,7389.50,7429.70,6934.70,159.69K,-0.06
5-Nov-17,7389.50,7363.80,7599.40,7284.30,105.73K,0.00
4-Nov-17,7363.80,7147.00,7492.20,6957.80,106.60K,0.03
3-Nov-17,7152.10,7024.80,7445.60,6938.90,154.89K,0.02
2-Nov-17,7024.80,6737.80,7339.90,6737.80,238.80K,0.04
1-Nov-17,6737.80,6449.10,6738.70,6355.00,133.19K,0.04
31-Oct-17,6451.20,6124.30,6467.20,6090.80,101.25K,0.05
30-Oct-17,6124.30,6147.70,6226.20,6019.00,78.62K,0.00
29-Oct-17,6147.50,5726.60,6295.40,5679.40,163.06K,0.07
28-Oct-17,5726.60,5764.60,5871.00,5654.80,53.23K,-0.01
27-Oct-17,5764.60,5887.60,5997.80,5692.30,83.93K,-0.02
26-Oct-17,5887.60,5734.00,5970.40,5689.90,93.68K,0.03
25-Oct-17,5734.00,5513.10,5748.00,5375.60,105.84K,0.04
24-Oct-17,5513.10,5903.60,5904.60,5463.40,143.74K,-0.07
23-Oct-17,5903.60,5982.90,6049.00,5644.20,137.14K,-0.01
22-Oct-17,5982.90,6006.60,6070.60,5723.00,105.03K,0.00
21-Oct-17,6006.60,5993.10,6187.20,5874.50,112.94K,0.00
20-Oct-17,5993.10,5698.60,6075.30,5611.40,123.86K,0.05
19-Oct-17,5698.60,5576.70,5737.40,5517.60,83.06K,0.02
18-Oct-17,5575.80,5598.60,5601.30,5114.90,122.02K,0.00
17-Oct-17,5598.60,5759.30,5773.30,5521.10,65.64K,-0.03
16-Oct-17,5759.30,5677.40,5795.30,5576.10,61.36K,0.01
15-Oct-17,5688.10,5824.70,5862.70,5448.20,101.64K,-0.02
14-Oct-17,5824.70,5637.30,5839.60,5568.90,76.22K,0.03
13-Oct-17,5637.30,5432.60,5852.80,5392.00,215.02K,0.04
12-Oct-17,5432.60,4824.20,5432.60,4815.00,163.92K,0.13
11-Oct-17,4824.20,4763.40,4874.90,4718.60,70.48K,0.01
10-Oct-17,4763.40,4777.50,4930.00,4722.80,98.49K,0.00
9-Oct-17,4777.50,4611.70,4875.40,4556.10,110.19K,0.04
8-Oct-17,4611.70,4435.80,4622.90,4419.40,71.37K,0.04
7-Oct-17,4435.80,4371.90,4472.90,4319.50,40.20K,0.01
6-Oct-17,4371.90,4321.40,4422.10,4296.90,61.69K,0.01
5-Oct-17,4321.40,4218.70,4365.80,4143.40,63.61K,0.02
4-Oct-17,4218.70,4314.20,4355.30,4183.60,64.08K,-0.02
3-Oct-17,4314.20,4401.30,4436.00,4230.70,81.87K,-0.02
2-Oct-17,4401.30,4403.10,4477.40,4364.70,71.20K,0.00
1-Oct-17,4403.10,4360.60,4412.60,4258.30,60.58K,0.01
30-Sep-17,4360.60,4172.80,4383.30,4164.30,67.49K,0.05
29-Sep-17,4172.80,4195.60,4237.50,4030.40,97.80K,-0.01
28-Sep-17,4195.60,4212.20,4274.60,4112.90,92.23K,0.00
27-Sep-17,4212.20,3892.70,4232.40,3882.10,117.60K,0.08
26-Sep-17,3892.70,3932.80,3982.30,3858.80,63.25K,-0.01
25-Sep-17,3932.80,3667.50,3971.50,3665.70,100.20K,0.07
24-Sep-17,3667.50,3788.00,3790.90,3633.90,49.66K,-0.03
23-Sep-17,3788.00,3600.80,3813.40,3563.20,67.82K,0.05
22-Sep-17,3600.80,3617.30,3753.50,3505.80,114.72K,0.00
21-Sep-17,3617.30,3882.20,3912.80,3576.50,145.13K,-0.07
20-Sep-17,3882.20,3908.00,4053.00,3846.80,86.65K,-0.01
19-Sep-17,3908.00,4100.30,4120.70,3852.20,123.22K,-0.05
18-Sep-17,4100.30,3689.60,4122.80,3689.00,147.93K,0.11
17-Sep-17,3689.60,3698.90,3796.60,3485.80,96.07K,0.00
16-Sep-17,3698.90,3713.80,3893.70,3551.80,169.36K,0.00
15-Sep-17,3713.80,3243.10,3824.40,2979.90,448.55K,0.15
14-Sep-17,3243.10,3870.30,3930.70,3219.00,317.59K,-0.16
13-Sep-17,3870.30,4158.90,4174.60,3752.00,186.54K,-0.07
12-Sep-17,4158.90,4217.90,4387.80,4075.00,107.04K,-0.01
11-Sep-17,4217.90,4245.90,4364.40,4134.60,88.76K,-0.01
10-Sep-17,4245.90,4335.10,4338.10,4032.10,108.08K,-0.02
9-Sep-17,4335.10,4326.50,4402.10,4185.30,77.09K,0.00
8-Sep-17,4326.50,4635.60,4699.60,4130.90,180.36K,-0.07
7-Sep-17,4635.60,4618.70,4690.50,4493.20,70.53K,0.00
6-Sep-17,4618.70,4409.10,4660.00,4401.50,110.93K,0.05
5-Sep-17,4409.10,4267.50,4496.70,4004.60,158.41K,0.03
4-Sep-17,4267.50,4612.90,4621.00,4098.60,170.40K,-0.07
3-Sep-17,4612.90,4573.80,4719.80,4397.70,102.82K,0.01
2-Sep-17,4573.80,4921.90,4976.50,4448.60,160.77K,-0.07
1-Sep-17,4921.90,4735.10,4925.20,4690.20,102.01K,0.04
31-Aug-17,4735.10,4583.00,4765.10,4580.10,72.29K,0.03
30-Aug-17,4583.00,4597.30,4644.10,4491.80,68.47K,0.00
29-Aug-17,4597.30,4390.30,4647.80,4350.20,100.80K,0.05
28-Aug-17,4390.30,4345.80,4403.10,4195.20,75.49K,0.01
27-Aug-17,4345.80,4352.30,4408.20,4321.10,42.52K,0.00
26-Aug-17,4352.30,4364.40,4379.30,4263.30,46.16K,0.00
25-Aug-17,4364.40,4318.40,4461.70,4292.60,82.90K,0.01
24-Aug-17,4318.40,4141.10,4364.10,4111.70,72.36K,0.04
23-Aug-17,4141.10,4089.70,4255.60,4070.50,96.65K,0.01
22-Aug-17,4089.70,4005.10,4142.70,3612.20,169.14K,0.02
21-Aug-17,4005.10,4066.60,4097.30,3966.90,90.65K,-0.02
20-Aug-17,4066.60,4150.50,4182.30,4034.40,70.16K,-0.02
19-Aug-17,4150.50,4105.40,4189.70,3957.50,113.72K,0.01
18-Aug-17,4105.40,4278.90,4362.70,3978.30,144.40K,-0.04
17-Aug-17,4278.90,4387.40,4487.50,4194.10,127.48K,-0.02
16-Aug-17,4387.40,4161.70,4398.10,3938.60,112.90K,0.05
15-Aug-17,4161.70,4327.90,4436.50,3837.10,211.58K,-0.04
14-Aug-17,4327.90,4062.60,4336.70,3978.90,128.46K,0.07
13-Aug-17,4062.60,3871.60,4189.40,3847.30,158.59K,0.05
12-Aug-17,3871.60,3654.40,3967.30,3611.40,123.59K,0.06
11-Aug-17,3654.40,3425.70,3706.50,3409.80,97.56K,0.07
10-Aug-17,3425.70,3348.80,3453.80,3322.90,71.00K,0.02
9-Aug-17,3348.80,3429.40,3437.10,3251.00,97.06K,-0.02
8-Aug-17,3429.40,3401.90,3494.90,3357.10,106.94K,0.01
7-Aug-17,3401.90,3232.00,3425.10,3198.50,88.11K,0.05
6-Aug-17,3232.00,3262.80,3295.10,3166.50,60.66K,-0.01
5-Aug-17,3262.80,2878.50,3344.00,2875.90,159.40K,0.13
4-Aug-17,2878.50,2810.00,2892.70,2779.50,68.76K,0.02
3-Aug-17,2810.00,2720.50,2822.90,2717.60,68.10K,0.03
2-Aug-17,2720.50,2747.00,2773.80,2668.90,81.82K,-0.01
1-Aug-17,2747.00,2883.30,2946.00,2659.60,123.17K,-0.05
31-Jul-17,2883.30,2766.50,2916.30,2723.10,91.12K,0.04
30-Jul-17,2766.50,2733.50,2773.10,2621.70,82.72K,0.01
29-Jul-17,2733.50,2806.80,2812.10,2699.40,84.49K,-0.03
28-Jul-17,2806.80,2691.90,2843.80,2683.60,138.91K,0.04
27-Jul-17,2691.90,2559.20,2712.90,2547.70,103.83K,0.05
26-Jul-17,2559.20,2582.60,2631.70,2441.50,135.50K,-0.01
25-Jul-17,2582.60,2763.40,2779.10,2472.60,205.88K,-0.07
24-Jul-17,2763.40,2756.60,2798.90,2715.70,83.01K,0.00
23-Jul-17,2756.60,2836.50,2856.70,2675.60,108.23K,-0.03
22-Jul-17,2836.50,2675.10,2876.70,2658.60,121.92K,0.06
21-Jul-17,2675.10,2866.00,2874.00,2622.50,193.76K,-0.07
20-Jul-17,2866.00,2282.60,2932.80,2282.10,310.34K,0.26
19-Jul-17,2282.60,2320.20,2412.40,2243.10,154.32K,-0.02
18-Jul-17,2320.20,2233.40,2400.70,2164.60,202.62K,0.04
17-Jul-17,2233.40,1914.10,2233.80,1913.80,176.89K,0.17
16-Jul-17,1914.10,1975.10,2044.40,1809.00,189.64K,-0.03
15-Jul-17,1975.10,2234.20,2237.10,1974.00,155.32K,-0.12
14-Jul-17,2234.20,2362.40,2370.50,2165.40,114.41K,-0.05
13-Jul-17,2362.40,2403.10,2436.70,2335.00,88.17K,-0.02
12-Jul-17,2403.10,2324.30,2424.80,2262.10,109.52K,0.03
11-Jul-17,2324.30,2344.00,2412.80,2265.50,146.63K,-0.01
10-Jul-17,2344.00,2511.40,2530.30,2271.80,123.80K,-0.07
9-Jul-17,2511.40,2564.90,2576.70,2509.60,39.16K,-0.02
8-Jul-17,2564.90,2513.90,2568.70,2480.60,54.51K,0.02
7-Jul-17,2513.90,2614.20,2617.50,2484.70,90.45K,-0.04
6-Jul-17,2614.20,2627.90,2634.80,2581.80,60.16K,-0.01
5-Jul-17,2627.90,2617.30,2642.70,2562.00,89.72K,0.00
4-Jul-17,2617.30,2572.50,2658.70,2570.00,80.68K,0.02
3-Jul-17,2572.50,2536.50,2617.50,2506.30,83.42K,0.01
2-Jul-17,2536.50,2424.60,2555.30,2375.90,67.76K,0.05
1-Jul-17,2424.60,2480.60,2529.60,2387.50,66.32K,-0.02
30-Jun-17,2480.60,2558.40,2576.30,2469.50,73.00K,-0.03
29-Jun-17,2558.40,2577.70,2605.90,2526.50,75.32K,-0.01
28-Jun-17,2577.70,2583.80,2616.90,2490.10,110.42K,0.00
27-Jun-17,2583.80,2446.10,2585.10,2309.60,159.26K,0.06
26-Jun-17,2446.10,2541.60,2584.80,2327.30,165.83K,-0.04
25-Jun-17,2541.60,2590.10,2660.70,2472.40,86.97K,-0.02
24-Jun-17,2590.10,2710.40,2741.60,2540.40,86.96K,-0.04
23-Jun-17,2710.40,2722.80,2759.70,2699.50,56.94K,0.00
22-Jun-17,2722.80,2677.60,2757.30,2623.20,78.30K,0.02
21-Jun-17,2677.60,2754.40,2804.40,2624.40,116.03K,-0.03
20-Jun-17,2754.40,2616.80,2800.50,2614.00,111.30K,0.05
19-Jun-17,2616.80,2539.60,2617.80,2518.80,81.83K,0.03
18-Jun-17,2539.60,2655.10,2676.00,2488.60,92.00K,-0.04
17-Jun-17,2655.10,2508.60,2690.70,2454.80,95.95K,0.06
16-Jun-17,2508.60,2442.50,2536.40,2335.30,117.21K,0.03
15-Jun-17,2442.50,2467.30,2521.60,2125.60,262.79K,-0.01
14-Jun-17,2467.30,2713.00,2803.70,2349.00,174.19K,-0.09
13-Jun-17,2713.00,2656.80,2784.80,2647.40,116.74K,0.02
12-Jun-17,2656.80,2973.40,2985.10,2483.60,217.96K,-0.11
11-Jun-17,2973.40,2900.30,2977.90,2867.30,83.03K,0.03
10-Jun-17,2900.30,2811.40,2914.20,2807.40,86.52K,0.03
9-Jun-17,2811.40,2798.80,2852.10,2786.10,67.05K,0.00
8-Jun-17,2798.80,2691.50,2808.40,2623.60,95.42K,0.04
7-Jun-17,2691.50,2870.50,2880.90,2626.60,122.68K,-0.06
6-Jun-17,2870.50,2705.00,2931.20,2699.70,192.23K,0.06
5-Jun-17,2705.00,2524.10,2705.40,2523.90,86.69K,0.07
4-Jun-17,2524.10,2545.40,2559.80,2478.20,59.48K,-0.01
3-Jun-17,2545.40,2492.60,2582.80,2449.90,70.96K,0.02
