Date,Price,Open,High,Low,Vol.,Change %
9-Nov-18,0.0031,0.0034,0.0034,0.0031,2.16B,-0.0694
8-Nov-18,0.0034,0.0036,0.0036,0.0032,1.37B,-0.0746
7-Nov-18,0.0036,0.0037,0.0037,0.0036,786.65M,-0.0184
6-Nov-18,0.0037,0.0037,0.0038,0.0036,1.49B,0.0138
5-Nov-18,0.0037,0.0037,0.0037,0.0036,978.49M,-0.0206
4-Nov-18,0.0037,0.0038,0.0038,0.0037,618.23M,-0.0083
3-Nov-18,0.0038,0.0038,0.0038,0.0038,445.93M,-0.0089
2-Nov-18,0.0038,0.0038,0.0038,0.0038,834.10M,0.0021
1-Nov-18,0.0038,0.0038,0.0038,0.0038,749.76M,-0.0053
31-Oct-18,0.0038,0.0039,0.0039,0.0036,1.31B,-0.0239
30-Oct-18,0.0039,0.0039,0.0040,0.0039,801.80M,0.0107
29-Oct-18,0.0039,0.0041,0.0041,0.0038,946.70M,-0.0481
28-Oct-18,0.0041,0.0042,0.0042,0.0040,737.29M,-0.0398
27-Oct-18,0.0042,0.0041,0.0044,0.0041,1.95B,0.0261
26-Oct-18,0.0041,0.0037,0.0041,0.0037,1.42B,0.0977
25-Oct-18,0.0037,0.0040,0.0040,0.0037,1.16B,-0.0543
24-Oct-18,0.0040,0.0042,0.0042,0.0039,1.76B,-0.0569
23-Oct-18,0.0042,0.0044,0.0045,0.0042,1.07B,-0.0556
22-Oct-18,0.0044,0.0046,0.0046,0.0044,596.81M,-0.0264
21-Oct-18,0.0046,0.0046,0.0047,0.0046,519.79M,-0.0162
20-Oct-18,0.0046,0.0046,0.0047,0.0045,649.45M,0.0099
19-Oct-18,0.0046,0.0045,0.0047,0.0043,1.36B,0.0260
18-Oct-18,0.0045,0.0047,0.0053,0.0043,2.16B,-0.0525
17-Oct-18,0.0047,0.0051,0.0052,0.0045,2.12B,-0.0811
16-Oct-18,0.0051,0.0054,0.0054,0.0051,608.38M,-0.0427
15-Oct-18,0.0054,0.0053,0.0057,0.0052,992.75M,0.0200
14-Oct-18,0.0053,0.0053,0.0053,0.0052,360.59M,0.0010
13-Oct-18,0.0053,0.0053,0.0053,0.0052,357.24M,-0.0079
12-Oct-18,0.0053,0.0050,0.0054,0.0050,626.73M,0.0559
11-Oct-18,0.0050,0.0056,0.0056,0.0048,1.29B,-0.1068
10-Oct-18,0.0056,0.0057,0.0057,0.0056,697.88M,-0.0069
9-Oct-18,0.0057,0.0056,0.0057,0.0056,543.96M,0.0042
8-Oct-18,0.0056,0.0056,0.0057,0.0056,619.31M,0.0025
7-Oct-18,0.0056,0.0056,0.0057,0.0056,464.63M,0.0075
6-Oct-18,0.0056,0.0057,0.0057,0.0054,1.04B,-0.0149
5-Oct-18,0.0057,0.0057,0.0058,0.0056,588.76M,-0.0003
4-Oct-18,0.0057,0.0057,0.0058,0.0055,884.68M,-0.0109
3-Oct-18,0.0057,0.0058,0.0059,0.0056,790.24M,-0.0153
2-Oct-18,0.0058,0.0059,0.0060,0.0058,825.53M,-0.0208
1-Oct-18,0.0059,0.0059,0.0061,0.0059,892.61M,0.0027
30-Sep-18,0.0059,0.0059,0.0059,0.0059,799.99M,0.0078
29-Sep-18,0.0059,0.0059,0.0059,0.0058,665.47M,-0.0012
28-Sep-18,0.0059,0.0059,0.0060,0.0059,767.85M,0.0006
27-Sep-18,0.0059,0.0058,0.0059,0.0058,650.19M,0.0198
26-Sep-18,0.0058,0.0057,0.0058,0.0057,461.57M,0.0051
25-Sep-18,0.0057,0.0057,0.0059,0.0056,831.38M,0.0050
24-Sep-18,0.0057,0.0060,0.0061,0.0057,931.58M,-0.0420
23-Sep-18,0.0060,0.0058,0.0060,0.0058,620.77M,0.0280
22-Sep-18,0.0058,0.0057,0.0058,0.0057,652.24M,0.0163
21-Sep-18,0.0057,0.0057,0.0060,0.0056,1.18B,-0.0002
20-Sep-18,0.0057,0.0056,0.0059,0.0056,1.00B,0.0149
19-Sep-18,0.0056,0.0060,0.0063,0.0053,1.83B,-0.0570
18-Sep-18,0.0060,0.0063,0.0063,0.0057,1.59B,-0.0491
17-Sep-18,0.0063,0.0066,0.0066,0.0062,1.38B,-0.0462
16-Sep-18,0.0066,0.0062,0.0066,0.0062,1.12B,0.0534
15-Sep-18,0.0062,0.0062,0.0063,0.0062,772.76M,0.0067
14-Sep-18,0.0062,0.0066,0.0067,0.0060,2.15B,-0.0570
13-Sep-18,0.0066,0.0065,0.0067,0.0065,1.70B,0.0126
12-Sep-18,0.0065,0.0063,0.0065,0.0062,1.62B,0.0239
11-Sep-18,0.0063,0.0069,0.0069,0.0059,4.37B,-0.0860
10-Sep-18,0.0069,0.0059,0.0070,0.0059,3.77B,0.1853
9-Sep-18,0.0059,0.0057,0.0059,0.0056,1.80B,0.0249
8-Sep-18,0.0057,0.0053,0.0059,0.0053,2.88B,0.0774
7-Sep-18,0.0053,0.0050,0.0055,0.0050,2.61B,0.0532
6-Sep-18,0.0050,0.0050,0.0051,0.0047,2.00B,0.0172
5-Sep-18,0.0050,0.0053,0.0054,0.0048,3.03B,-0.0626
4-Sep-18,0.0053,0.0053,0.0054,0.0051,2.28B,-0.0076
3-Sep-18,0.0053,0.0051,0.0056,0.0050,4.73B,0.0506
2-Sep-18,0.0051,0.0065,0.0067,0.0045,10.22B,-0.2153
1-Sep-18,0.0065,0.0048,0.0070,0.0043,11.28B,0.3389
31-Aug-18,0.0048,0.0033,0.0051,0.0032,6.26B,0.4514
30-Aug-18,0.0033,0.0026,0.0036,0.0026,3.67B,0.2634
29-Aug-18,0.0026,0.0026,0.0027,0.0026,480.45M,-0.0049
28-Aug-18,0.0026,0.0025,0.0027,0.0025,400.31M,0.0672
27-Aug-18,0.0025,0.0024,0.0025,0.0024,364.95M,0.0206
26-Aug-18,0.0024,0.0024,0.0024,0.0024,297.73M,0.0026
25-Aug-18,0.0024,0.0024,0.0025,0.0024,284.88M,-0.0038
24-Aug-18,0.0024,0.0024,0.0025,0.0023,293.01M,0.0223
23-Aug-18,0.0024,0.0023,0.0024,0.0023,301.93M,0.0191
22-Aug-18,0.0023,0.0024,0.0025,0.0023,346.11M,-0.0318
21-Aug-18,0.0024,0.0023,0.0025,0.0023,270.33M,0.0276
20-Aug-18,0.0023,0.0025,0.0025,0.0023,318.86M,-0.0461
19-Aug-18,0.0025,0.0024,0.0025,0.0024,300.51M,0.0250
18-Aug-18,0.0024,0.0025,0.0025,0.0023,409.49M,-0.0403
17-Aug-18,0.0025,0.0023,0.0025,0.0023,356.31M,0.1013
16-Aug-18,0.0023,0.0023,0.0023,0.0023,365.58M,-0.0056
15-Aug-18,0.0023,0.0022,0.0024,0.0022,326.93M,0.0217
14-Aug-18,0.0022,0.0023,0.0023,0.0021,399.41M,-0.0424
13-Aug-18,0.0023,0.0024,0.0025,0.0023,322.85M,-0.0314
12-Aug-18,0.0024,0.0024,0.0025,0.0024,348.70M,0.0106
11-Aug-18,0.0024,0.0024,0.0025,0.0023,267.58M,-0.0149
10-Aug-18,0.0024,0.0026,0.0026,0.0024,294.30M,-0.0627
9-Aug-18,0.0026,0.0024,0.0026,0.0024,346.36M,0.0655
8-Aug-18,0.0024,0.0027,0.0027,0.0024,339.38M,-0.0870
7-Aug-18,0.0027,0.0028,0.0029,0.0026,358.29M,-0.0472
6-Aug-18,0.0028,0.0029,0.0029,0.0027,286.42M,-0.0325
5-Aug-18,0.0029,0.0028,0.0029,0.0028,316.39M,0.0165
4-Aug-18,0.0028,0.0029,0.0030,0.0028,301.93M,-0.0337
3-Aug-18,0.0029,0.0030,0.0030,0.0029,264.56M,-0.0139
2-Aug-18,0.0030,0.0031,0.0031,0.0029,238.53M,-0.0283
1-Aug-18,0.0031,0.0030,0.0031,0.0029,296.52M,0.0259
31-Jul-18,0.0030,0.0033,0.0033,0.0030,331.80M,-0.0860
30-Jul-18,0.0033,0.0033,0.0033,0.0032,257.93M,-0.0137
29-Jul-18,0.0033,0.0034,0.0035,0.0033,225.26M,-0.0341
28-Jul-18,0.0034,0.0034,0.0035,0.0034,199.19M,-0.0067
27-Jul-18,0.0034,0.0034,0.0035,0.0033,279.72M,0.0207
26-Jul-18,0.0034,0.0036,0.0036,0.0033,253.16M,-0.0532
25-Jul-18,0.0036,0.0036,0.0037,0.0034,318.39M,-0.0172
24-Jul-18,0.0036,0.0034,0.0037,0.0034,321.61M,0.0615
23-Jul-18,0.0034,0.0035,0.0037,0.0034,267.63M,-0.0201
22-Jul-18,0.0035,0.0036,0.0036,0.0034,260.16M,-0.0193
21-Jul-18,0.0036,0.0034,0.0036,0.0033,232.51M,0.0428
20-Jul-18,0.0034,0.0038,0.0038,0.0033,360.37M,-0.1106
19-Jul-18,0.0038,0.0037,0.0040,0.0034,554.75M,0.0377
18-Jul-18,0.0037,0.0033,0.0044,0.0032,1.03B,0.1352
17-Jul-18,0.0033,0.0029,0.0033,0.0028,462.02M,0.1206
16-Jul-18,0.0029,0.0024,0.0029,0.0024,432.64M,0.1985
15-Jul-18,0.0024,0.0023,0.0024,0.0023,204.08M,0.0338
14-Jul-18,0.0023,0.0023,0.0024,0.0023,153.34M,0.0068
13-Jul-18,0.0023,0.0023,0.0024,0.0023,140.40M,0.0184
12-Jul-18,0.0023,0.0025,0.0025,0.0023,153.63M,-0.0715
11-Jul-18,0.0025,0.0025,0.0025,0.0024,185.49M,0.0015
10-Jul-18,0.0025,0.0026,0.0026,0.0024,187.34M,-0.0672
9-Jul-18,0.0026,0.0026,0.0027,0.0026,175.64M,-0.0053
8-Jul-18,0.0026,0.0027,0.0027,0.0026,132.82M,-0.0021
7-Jul-18,0.0027,0.0026,0.0027,0.0026,139.87M,0.0070
6-Jul-18,0.0026,0.0026,0.0027,0.0026,141.92M,0.0085
5-Jul-18,0.0026,0.0027,0.0027,0.0026,103.31M,-0.0276
4-Jul-18,0.0027,0.0027,0.0027,0.0026,128.93M,0.0127
3-Jul-18,0.0027,0.0027,0.0028,0.0026,172.63M,-0.0293
2-Jul-18,0.0027,0.0025,0.0027,0.0025,139.80M,0.0785
1-Jul-18,0.0025,0.0025,0.0026,0.0025,106.36M,-0.0029
30-Jun-18,0.0025,0.0024,0.0026,0.0024,197.76M,0.0535
29-Jun-18,0.0024,0.0023,0.0025,0.0023,154.47M,0.0403
28-Jun-18,0.0023,0.0025,0.0025,0.0023,197.70M,-0.0599
27-Jun-18,0.0025,0.0025,0.0025,0.0024,169.24M,0.0074
26-Jun-18,0.0025,0.0025,0.0026,0.0024,202.35M,-0.0351
25-Jun-18,0.0025,0.0025,0.0026,0.0025,203.74M,0.0125
24-Jun-18,0.0025,0.0027,0.0027,0.0023,215.27M,-0.0550
23-Jun-18,0.0027,0.0026,0.0027,0.0026,168.58M,0.0183
22-Jun-18,0.0026,0.0030,0.0030,0.0026,244.67M,-0.1258
21-Jun-18,0.0030,0.0030,0.0030,0.0030,173.42M,-0.0037
20-Jun-18,0.0030,0.0030,0.0030,0.0029,117.77M,-0.0081
19-Jun-18,0.0030,0.0030,0.0031,0.0030,155.51M,0.0079
18-Jun-18,0.0030,0.0029,0.0030,0.0028,165.58M,0.0369
17-Jun-18,0.0029,0.0029,0.0029,0.0028,151.63M,-0.0070
16-Jun-18,0.0029,0.0029,0.0029,0.0028,174.44M,0.0129
15-Jun-18,0.0029,0.0030,0.0030,0.0029,156.68M,-0.0329
14-Jun-18,0.0030,0.0028,0.0030,0.0028,183.90M,0.0629
13-Jun-18,0.0028,0.0031,0.0031,0.0027,164.75M,-0.0968
12-Jun-18,0.0031,0.0032,0.0033,0.0031,146.34M,-0.0444
11-Jun-18,0.0032,0.0031,0.0033,0.0031,166.95M,0.0315
10-Jun-18,0.0031,0.0036,0.0036,0.0031,234.12M,-0.1220
9-Jun-18,0.0036,0.0037,0.0037,0.0036,133.66M,-0.0250
8-Jun-18,0.0037,0.0037,0.0037,0.0036,141.23M,-0.0135
7-Jun-18,0.0037,0.0037,0.0038,0.0037,154.07M,-0.0036
6-Jun-18,0.0037,0.0036,0.0038,0.0036,206.38M,0.0273
5-Jun-18,0.0036,0.0035,0.0037,0.0035,165.14M,0.0245
4-Jun-18,0.0035,0.0037,0.0037,0.0035,220.81M,-0.0401
3-Jun-18,0.0037,0.0036,0.0038,0.0036,297.80M,0.0297
2-Jun-18,0.0036,0.0034,0.0037,0.0034,207.56M,0.0414
1-Jun-18,0.0034,0.0034,0.0035,0.0033,197.28M,0.0025
31-May-18,0.0034,0.0034,0.0035,0.0034,162.13M,0.0107
30-May-18,0.0034,0.0035,0.0035,0.0024,122.08M,-0.0188
29-May-18,0.0035,0.0032,0.0035,0.0032,235.11M,0.0750
28-May-18,0.0032,0.0034,0.0034,0.0032,205.92M,-0.0559
27-May-18,0.0034,0.0035,0.0035,0.0034,171.79M,-0.0173
26-May-18,0.0035,0.0035,0.0036,0.0035,173.97M,-0.0088
25-May-18,0.0035,0.0036,0.0036,0.0035,207.72M,-0.0189
24-May-18,0.0036,0.0034,0.0036,0.0033,248.36M,0.0381
23-May-18,0.0034,0.0039,0.0039,0.0034,253.06M,-0.1129
22-May-18,0.0039,0.0042,0.0042,0.0039,195.92M,-0.0813
21-May-18,0.0042,0.0044,0.0044,0.0042,183.54M,-0.0325
20-May-18,0.0044,0.0042,0.0044,0.0042,186.20M,0.0296
19-May-18,0.0042,0.0042,0.0043,0.0042,145.74M,-0.0020
18-May-18,0.0042,0.0042,0.0043,0.0041,154.14M,0.0126
17-May-18,0.0042,0.0044,0.0045,0.0042,162.58M,-0.0432
16-May-18,0.0044,0.0045,0.0045,0.0043,156.98M,-0.0340
15-May-18,0.0045,0.0044,0.0047,0.0044,204.50M,0.0189
14-May-18,0.0044,0.0045,0.0046,0.0043,153.25M,-0.0055
13-May-18,0.0045,0.0043,0.0046,0.0042,162.50M,0.0464
12-May-18,0.0043,0.0042,0.0044,0.0040,213.03M,0.0063
11-May-18,0.0042,0.0048,0.0048,0.0042,240.56M,-0.1135
10-May-18,0.0048,0.0050,0.0051,0.0048,161.14M,-0.0462
9-May-18,0.0050,0.0053,0.0053,0.0049,205.85M,-0.0441
8-May-18,0.0053,0.0050,0.0054,0.0049,290.42M,0.0565
7-May-18,0.0050,0.0049,0.0050,0.0047,275.80M,0.0071
6-May-18,0.0049,0.0052,0.0052,0.0048,291.92M,-0.0559
5-May-18,0.0052,0.0052,0.0053,0.0051,277.99M,-0.0032
4-May-18,0.0052,0.0055,0.0055,0.0052,272.80M,-0.0438
3-May-18,0.0055,0.0053,0.0055,0.0053,355.68M,0.0296
2-May-18,0.0053,0.0051,0.0053,0.0051,319.46M,0.0420
1-May-18,0.0051,0.0052,0.0053,0.0050,270.39M,-0.0222
30-Apr-18,0.0052,0.0055,0.0055,0.0052,341.18M,-0.0403
29-Apr-18,0.0055,0.0055,0.0056,0.0052,494.33M,-0.0101
28-Apr-18,0.0055,0.0054,0.0056,0.0054,384.05M,0.0239
27-Apr-18,0.0054,0.0055,0.0058,0.0054,447.90M,-0.0263
26-Apr-18,0.0055,0.0051,0.0056,0.0050,498.83M,0.0895
25-Apr-18,0.0051,0.0058,0.0058,0.0049,573.17M,-0.1208
24-Apr-18,0.0058,0.0056,0.0059,0.0056,464.73M,0.0290
23-Apr-18,0.0056,0.0055,0.0057,0.0054,352.08M,0.0146
22-Apr-18,0.0055,0.0054,0.0060,0.0053,631.36M,0.0265
21-Apr-18,0.0054,0.0059,0.0059,0.0051,807.39M,-0.0889
20-Apr-18,0.0059,0.0060,0.0061,0.0057,656.82M,-0.0105
19-Apr-18,0.0060,0.0054,0.0060,0.0053,583.30M,0.0968
18-Apr-18,0.0054,0.0047,0.0055,0.0047,460.89M,0.1567
17-Apr-18,0.0047,0.0046,0.0050,0.0046,407.27M,0.0314
16-Apr-18,0.0046,0.0046,0.0051,0.0043,803.30M,-0.0157
15-Apr-18,0.0046,0.0042,0.0047,0.0042,501.77M,0.1159
14-Apr-18,0.0042,0.0040,0.0042,0.0039,517.26M,0.0481
13-Apr-18,0.0040,0.0039,0.0044,0.0038,648.65M,0.0211
12-Apr-18,0.0039,0.0034,0.0039,0.0032,767.89M,0.1419
11-Apr-18,0.0034,0.0031,0.0036,0.0030,799.54M,0.1012
10-Apr-18,0.0031,0.0028,0.0031,0.0028,530.06M,0.1037
9-Apr-18,0.0028,0.0029,0.0029,0.0028,262.48M,-0.0220
8-Apr-18,0.0029,0.0028,0.0029,0.0028,201.54M,0.0150
7-Apr-18,0.0028,0.0027,0.0029,0.0027,215.81M,0.0363
6-Apr-18,0.0027,0.0028,0.0028,0.0027,239.68M,-0.0302
5-Apr-18,0.0028,0.0028,0.0028,0.0027,226.26M,0.0121
4-Apr-18,0.0028,0.0030,0.0030,0.0028,263.21M,-0.0805
3-Apr-18,0.0030,0.0028,0.0030,0.0028,275.98M,0.0752
2-Apr-18,0.0028,0.0027,0.0028,0.0027,195.95M,0.0345
1-Apr-18,0.0027,0.0028,0.0028,0.0026,189.05M,-0.0331
31-Mar-18,0.0028,0.0028,0.0029,0.0028,236.64M,0.0128
30-Mar-18,0.0028,0.0029,0.0029,0.0027,369.79M,-0.0375
29-Mar-18,0.0029,0.0032,0.0032,0.0028,333.20M,-0.0917
28-Mar-18,0.0032,0.0032,0.0032,0.0031,236.87M,0.0025
27-Mar-18,0.0032,0.0033,0.0033,0.0031,257.78M,-0.0391
26-Mar-18,0.0033,0.0035,0.0035,0.0032,253.17M,-0.0539
25-Mar-18,0.0035,0.0035,0.0035,0.0034,232.57M,-0.0134
24-Mar-18,0.0035,0.0036,0.0036,0.0035,273.40M,-0.0138
23-Mar-18,0.0036,0.0036,0.0036,0.0034,268.76M,-0.0085
22-Mar-18,0.0036,0.0036,0.0038,0.0034,306.87M,-0.0123
21-Mar-18,0.0036,0.0037,0.0039,0.0036,344.31M,-0.0042
20-Mar-18,0.0037,0.0035,0.0038,0.0034,363.39M,0.0490
19-Mar-18,0.0035,0.0031,0.0035,0.0031,474.29M,0.1158
18-Mar-18,0.0031,0.0033,0.0033,0.0028,472.84M,-0.0629
17-Mar-18,0.0033,0.0035,0.0036,0.0033,303.57M,-0.0537
16-Mar-18,0.0035,0.0035,0.0036,0.0035,338.28M,-0.0050
15-Mar-18,0.0035,0.0036,0.0037,0.0033,537.90M,-0.0162
14-Mar-18,0.0036,0.0040,0.0040,0.0035,336.98M,-0.0936
13-Mar-18,0.0040,0.0040,0.0041,0.0039,224.99M,-0.0171
12-Mar-18,0.0040,0.0042,0.0042,0.0039,288.11M,-0.0288
11-Mar-18,0.0042,0.0040,0.0042,0.0039,457.17M,0.0428
10-Mar-18,0.0040,0.0042,0.0044,0.0040,312.14M,-0.0391
9-Mar-18,0.0042,0.0040,0.0042,0.0036,416.08M,0.0390
8-Mar-18,0.0040,0.0041,0.0045,0.0039,557.51M,-0.0160
7-Mar-18,0.0041,0.0046,0.0047,0.0040,508.64M,-0.1185
6-Mar-18,0.0046,0.0053,0.0053,0.0046,446.81M,-0.1245
5-Mar-18,0.0053,0.0055,0.0055,0.0052,207.74M,-0.0375
4-Mar-18,0.0055,0.0053,0.0055,0.0052,298.53M,0.0387
3-Mar-18,0.0053,0.0055,0.0057,0.0052,377.76M,-0.0516
2-Mar-18,0.0055,0.0062,0.0063,0.0055,380.89M,-0.1041
1-Mar-18,0.0062,0.0061,0.0063,0.0059,218.76M,0.0203
28-Feb-18,0.0061,0.0063,0.0064,0.0060,261.75M,-0.0411
27-Feb-18,0.0063,0.0063,0.0065,0.0062,296.32M,0.0058
26-Feb-18,0.0063,0.0061,0.0065,0.0059,307.48M,0.0347
25-Feb-18,0.0061,0.0063,0.0064,0.0059,376.45M,-0.0301
24-Feb-18,0.0063,0.0067,0.0068,0.0062,421.00M,-0.0604
23-Feb-18,0.0067,0.0062,0.0069,0.0060,549.22M,0.0709
22-Feb-18,0.0062,0.0066,0.0069,0.0060,751.21M,-0.0625
21-Feb-18,0.0066,0.0072,0.0075,0.0064,966.62M,-0.0704
20-Feb-18,0.0072,0.0067,0.0084,0.0064,1.63B,0.0654
19-Feb-18,0.0067,0.0065,0.0069,0.0063,379.13M,0.0387
18-Feb-18,0.0065,0.0070,0.0071,0.0062,593.33M,-0.0814
17-Feb-18,0.0070,0.0070,0.0073,0.0068,597.29M,0.0120
16-Feb-18,0.0070,0.0073,0.0074,0.0064,886.21M,-0.0481
15-Feb-18,0.0073,0.0068,0.0081,0.0067,1.56B,0.0764
14-Feb-18,0.0068,0.0057,0.0071,0.0057,1.25B,0.1916
13-Feb-18,0.0057,0.0055,0.0057,0.0053,356.00M,0.0262
12-Feb-18,0.0055,0.0049,0.0056,0.0049,384.77M,0.1227
11-Feb-18,0.0049,0.0050,0.0052,0.0046,428.13M,-0.0153
10-Feb-18,0.0050,0.0050,0.0056,0.0048,623.05M,-0.0019
9-Feb-18,0.0050,0.0046,0.0050,0.0043,452.54M,0.0979
8-Feb-18,0.0046,0.0042,0.0048,0.0042,403.36M,0.0849
7-Feb-18,0.0042,0.0044,0.0048,0.0039,623.93M,-0.0448
6-Feb-18,0.0044,0.0035,0.0044,0.0030,908.75M,0.2460
5-Feb-18,0.0035,0.0044,0.0045,0.0035,628.56M,-0.1958
4-Feb-18,0.0044,0.0052,0.0053,0.0043,493.87M,-0.1437
3-Feb-18,0.0052,0.0045,0.0058,0.0042,528.22M,0.1279
2-Feb-18,0.0046,0.0051,0.0051,0.0035,680.94M,-0.1093
1-Feb-18,0.0051,0.0060,0.0061,0.0049,497.90M,-0.1465
31-Jan-18,0.0060,0.0061,0.0062,0.0058,373.84M,-0.0211
30-Jan-18,0.0061,0.0070,0.0070,0.0061,350.67M,-0.1162
29-Jan-18,0.0069,0.0076,0.0077,0.0069,396.77M,-0.0878
28-Jan-18,0.0076,0.0074,0.0081,0.0074,371.69M,0.0307
27-Jan-18,0.0074,0.0072,0.0075,0.0071,433.72M,0.0299
26-Jan-18,0.0072,0.0075,0.0083,0.0066,487.91M,-0.0429
25-Jan-18,0.0075,0.0071,0.0077,0.0069,551.98M,0.0609
24-Jan-18,0.0071,0.0066,0.0072,0.0064,558.02M,0.0689
23-Jan-18,0.0066,0.0066,0.0070,0.0061,600.76M,-0.0068
22-Jan-18,0.0067,0.0070,0.0076,0.0062,599.13M,-0.0466
21-Jan-18,0.0070,0.0084,0.0084,0.0068,537.24M,-0.1656
20-Jan-18,0.0084,0.0078,0.0087,0.0076,490.14M,0.0735
19-Jan-18,0.0078,0.0075,0.0085,0.0072,507.54M,0.0341
18-Jan-18,0.0075,0.0076,0.0092,0.0071,610.96M,-0.0118
17-Jan-18,0.0076,0.0066,0.0079,0.0054,621.35M,0.1609
16-Jan-18,0.0066,0.0097,0.0098,0.0056,681.08M,-0.3248
15-Jan-18,0.0097,0.0112,0.0114,0.0097,412.59M,-0.1345
14-Jan-18,0.0112,0.0123,0.0123,0.0106,433.41M,-0.0838
13-Jan-18,0.0123,0.0126,0.0133,0.0120,415.58M,-0.0244
12-Jan-18,0.0126,0.0112,0.0132,0.0107,405.01M,0.1231
11-Jan-18,0.0112,0.0129,0.0142,0.0101,520.26M,-0.1285
10-Jan-18,0.0128,0.0131,0.0136,0.0107,409.95M,-0.0199
9-Jan-18,0.0131,0.0148,0.0154,0.0124,503.01M,-0.1505
8-Jan-18,0.0154,0.0170,0.0180,0.0154,175.97M,-0.0929
7-Jan-18,0.0170,0.0146,0.0190,0.0140,612.39M,0.1620
6-Jan-18,0.0146,0.0126,0.0175,0.0120,612.55M,0.1657
5-Jan-18,0.0126,0.0096,0.0140,0.0094,672.26M,0.3055
4-Jan-18,0.0096,0.0092,0.0103,0.0086,634.48M,0.0443
3-Jan-18,0.0092,0.0090,0.0093,0.0083,724.34M,0.0228
2-Jan-18,0.0090,0.0087,0.0099,0.0083,721.15M,0.0371
1-Jan-18,0.0087,0.0089,0.0090,0.0080,575.22M,-0.0279
31-Dec-17,0.0089,0.0077,0.0091,0.0075,597.41M,0.1636
30-Dec-17,0.0077,0.0092,0.0094,0.0070,558.77M,-0.1686
29-Dec-17,0.0092,0.0082,0.0095,0.0076,637.88M,0.1194
28-Dec-17,0.0082,0.0089,0.0089,0.0072,543.30M,-0.0696
27-Dec-17,0.0089,0.0093,0.0096,0.0081,505.32M,-0.0505
26-Dec-17,0.0093,0.0086,0.0097,0.0080,608.89M,0.0791
25-Dec-17,0.0086,0.0084,0.0110,0.0081,713.90M,0.0349
24-Dec-17,0.0084,0.0069,0.0086,0.0055,850.85M,0.2025
23-Dec-17,0.0069,0.0061,0.0079,0.0057,750.24M,0.1446
22-Dec-17,0.0061,0.0075,0.0076,0.0043,952.23M,-0.1902
21-Dec-17,0.0075,0.0064,0.0088,0.0061,819.43M,0.1729
20-Dec-17,0.0064,0.0054,0.0070,0.0045,1.03B,0.1817
19-Dec-17,0.0054,0.0063,0.0067,0.0052,907.96M,-0.1373
18-Dec-17,0.0063,0.0058,0.0070,0.0056,802.77M,0.0734
17-Dec-17,0.0058,0.0056,0.0078,0.0053,908.22M,0.0367
16-Dec-17,0.0056,0.0037,0.0068,0.0036,1.27B,0.5398
15-Dec-17,0.0037,0.0036,0.0038,0.0034,1.26B,0.0189
14-Dec-17,0.0036,0.0034,0.0039,0.0033,1.18B,0.0618
13-Dec-17,0.0034,0.0031,0.0039,0.0030,1.52B,0.0819
12-Dec-17,0.0031,0.0026,0.0034,0.0026,1.56B,0.1814
11-Dec-17,0.0026,0.0025,0.0028,0.0024,1.46B,0.0504
10-Dec-17,0.0025,0.0026,0.0027,0.0022,1.69B,-0.0176
9-Dec-17,0.0026,0.0027,0.0027,0.0022,1.64B,-0.0475
8-Dec-17,0.0027,0.0027,0.0029,0.0023,1.78B,0.0098
7-Dec-17,0.0027,0.0026,0.0028,0.0024,1.79B,0.0309
6-Dec-17,0.0026,0.0025,0.0026,0.0022,1.81B,0.0482
5-Dec-17,0.0025,0.0024,0.0027,0.0024,1.63B,0.0115
4-Dec-17,0.0024,0.0022,0.0025,0.0021,1.75B,0.1157
3-Dec-17,0.0022,0.0021,0.0023,0.0020,2.28B,0.0545
2-Dec-17,0.0021,0.0021,0.0022,0.0020,1.58B,-0.0254
1-Dec-17,0.0021,0.0021,0.0022,0.0020,1.99B,0.0360
30-Nov-17,0.0021,0.0020,0.0024,0.0018,1.80B,0.0049
29-Nov-17,0.0020,0.0024,0.0027,0.0019,2.36B,-0.1343
28-Nov-17,0.0024,0.0020,0.0024,0.0019,2.25B,0.2010
27-Nov-17,0.0020,0.0020,0.0020,0.0019,2.38B,0.0041
26-Nov-17,0.0020,0.0021,0.0021,0.0018,1.35B,-0.0564
25-Nov-17,0.0021,0.0019,0.0021,0.0018,1.47B,0.0899
24-Nov-17,0.0019,0.0019,0.0020,0.0017,1.55B,-0.0010
23-Nov-17,0.0019,0.0018,0.0025,0.0016,1.52B,0.0370
22-Nov-17,0.0018,0.0014,0.0021,0.0014,2.44B,0.3350
21-Nov-17,0.0014,0.0014,0.0015,0.0013,2.41B,0.0022
20-Nov-17,0.0014,0.0014,0.0014,0.0013,1.31B,0.0081
19-Nov-17,0.0014,0.0013,0.0014,0.0013,14.91M,0.0318
18-Nov-17,0.0013,0.0013,0.0013,0.0013,1.35B,0.0169
17-Nov-17,0.0013,0.0014,0.0014,0.0012,2.05B,-0.0407
16-Nov-17,0.0014,0.0013,0.0014,0.0013,2.00B,0.0448
15-Nov-17,0.0013,0.0012,0.0013,0.0012,2.06B,0.1059
14-Nov-17,0.0012,0.0012,0.0012,0.0011,2.79B,0.0077
13-Nov-17,0.0012,0.0011,0.0012,0.0010,1.97B,0.0962
12-Nov-17,0.0011,0.0012,0.0012,0.0010,1.71B,-0.0956
11-Nov-17,0.0012,0.0012,0.0012,0.0011,1.14B,0.0121
